from_lat,from_lon,to_lat,to_lon,km,source
15.18526,100.23194,14.80226,101.89712,238.5,google
15.18526,100.23194,15.46899,100.15983,36.3,google
15.18526,100.23194,15.0652,104.05148,503.1,google
15.18526,100.23194,13.96135,101.88192,257.7,google
15.18526,100.23194,13.91039,101.65502,248.1,google
14.18789,100.47625,12.64045,102.0921,297.0,google
14.18789,100.47625,13.85167,101.0799,104.8,google
14.18789,100.47625,14.8798,100.3025,107.6,google
14.18789,100.47625,16.02498,103.84685,495.8,google
14.18789,100.47625,14.80226,101.89712,212.1,google
14.18789,100.47625,15.46899,100.15983,166.6,google
14.18789,100.47625,15.0652,104.05148,476.7,google
14.18789,100.47625,13.96135,101.88192,197.3,google
14.18789,100.47625,13.91039,101.65502,201.0,google
15.05041,101.70358,12.64045,102.0921,371.3,google
15.05041,101.70358,13.85167,101.0799,218.1,google
15.05041,101.70358,14.8798,100.3025,192.2,google
15.05041,101.70358,16.02498,103.84685,330.7,google
15.05041,101.70358,14.80226,101.89712,55.7,google
15.05041,101.70358,15.46899,100.15983,223.9,google
15.05041,101.70358,15.0652,104.05148,320.3,google
15.05041,101.70358,13.96135,101.88192,193.4,google
15.05041,101.70358,13.91039,101.65502,196.1,google
13.40652,101.20732,12.64045,102.0921,153.0,google
13.40652,101.20732,13.85167,101.0799,59.0,google
13.40652,101.20732,14.8798,100.3025,239.1,google
13.40652,101.20732,16.02498,103.84685,502.3,google
13.40652,101.20732,14.80226,101.89712,232.7,google
13.40652,101.20732,15.46899,100.15983,298.1,google
13.40652,101.20732,15.0652,104.05148,438.7,google
13.40652,101.20732,13.96135,101.88192,116.9,google
13.40652,101.20732,13.91039,101.65502,88.9,google
13.7447,102.324,12.64045,102.0921,152.8,google
13.7447,102.324,13.85167,101.0799,154.2,google
13.7447,102.324,14.8798,100.3025,289.2,google
13.7447,102.324,16.02498,103.84685,365.6,google
13.7447,102.324,14.80226,101.89712,190.7,google
13.7447,102.324,15.46899,100.15983,348.1,google
13.7447,102.324,15.0652,104.05148,286.8,google
13.7447,102.324,13.96135,101.88192,56.9,google
13.7447,102.324,13.91039,101.65502,85.3,google
14.62893,103.40957,12.64045,102.0921,342.1,google
14.62893,103.40957,13.85167,101.0799,357.2,google
14.62893,103.40957,14.8798,100.3025,386.6,google
14.62893,103.40957,16.02498,103.84685,197.1,google
14.62893,103.40957,14.80226,101.89712,173.3,google
14.62893,103.40957,15.46899,100.15983,418.8,google
14.62893,103.40957,15.0652,104.05148,99.4,google
14.62893,103.40957,13.96135,101.88192,239.2,google
14.62893,103.40957,13.91039,101.65502,278.4,google
15.3708,100.13534,12.64045,102.0921,433.4,google
15.3708,100.13534,13.85167,101.0799,248.9,google
15.3708,100.13534,14.8798,100.3025,69.1,google
15.3708,100.13534,16.02498,103.84685,517.2,google
15.3708,100.13534,14.80226,101.89712,242.1,google
15.3708,100.13534,15.46899,100.15983,13.6,google
15.3708,100.13534,15.0652,104.05148,506.8,google
15.3708,100.13534,13.96135,101.88192,283.2,google
15.3708,100.13534,13.91039,101.65502,273.5,google
13.82633,101.25721,12.64045,102.0921,205.9,google
13.82633,101.25721,13.85167,101.0799,33.3,google
13.82633,101.25721,14.8798,100.3025,226.3,google
13.82633,101.25721,16.02498,103.84685,474.6,google
13.82633,101.25721,14.80226,101.89712,205.0,google
13.82633,101.25721,15.46899,100.15983,285.3,google
13.82633,101.25721,15.0652,104.05148,411.1,google
13.82633,101.25721,13.96135,101.88192,89.2,google
13.82633,101.25721,13.91039,101.65502,61.2,google
13.97256,102.7732,12.64045,102.0921,208.3,google
13.97256,102.7732,13.85167,101.0799,215.9,google
13.97256,102.7732,14.8798,100.3025,347.4,google
13.97256,102.7732,16.02498,103.84685,321.8,google
13.97256,102.7732,14.80226,101.89712,194.9,google
13.97256,102.7732,15.46899,100.15983,406.4,google
13.97256,102.7732,15.0652,104.05148,243.0,google
13.97256,102.7732,13.96135,101.88192,115.2,google
13.97256,102.7732,13.91039,101.65502,143.6,google
13.95154,100.97472,12.64045,102.0921,225.7,google
13.95154,100.97472,13.85167,101.0799,25.7,google
13.95154,100.97472,14.8798,100.3025,166.0,google
13.95154,100.97472,16.02498,103.84685,484.0,google
13.95154,100.97472,14.80226,101.89712,200.2,google
13.95154,100.97472,15.46899,100.15983,224.9,google
13.95154,100.97472,15.0652,104.05148,464.9,google
13.95154,100.97472,13.96135,101.88192,118.1,google
13.95154,100.97472,13.91039,101.65502,96.2,google
13.3375,101.08677,13.67603,100.60363,80.5,google
13.3375,101.08677,16.28676,102.78511,433.4,google
13.3375,101.08677,14.78251,101.9564,240.7,google
13.3375,101.08677,14.71108,101.44291,252.7,google
13.3375,101.08677,14.71352,100.82881,211.7,google
13.3375,101.08677,14.73648,102.11758,240.7,google
13.3375,101.08677,15.86157,102.01584,417.0,google
13.3375,101.08677,17.01995,100.32026,485.6,google
13.3375,101.08677,14.9075,100.08686,254.8,google
13.3375,101.08677,14.57319,100.08287,218.8,google
16.38124,103.22129,13.67603,100.60363,500.0,google
16.38124,103.22129,16.28676,102.78511,64.4,google
16.38124,103.22129,14.78251,101.9564,269.5,google
16.38124,103.22129,14.71108,101.44291,314.4,google
16.38124,103.22129,14.71352,100.82881,403.1,google
16.38124,103.22129,14.73648,102.11758,256.6,google
16.38124,103.22129,15.86157,102.01584,170.8,google
16.38124,103.22129,17.01995,100.32026,384.7,google
16.38124,103.22129,14.9075,100.08686,469.5,google
16.38124,103.22129,14.57319,100.08287,485.5,google
18.8401,98.98762,13.67603,100.60363,699.9,google
18.8401,98.98762,16.28676,102.78511,660.3,google
18.8401,98.98762,14.78251,101.9564,688.6,google
18.8401,98.98762,14.71108,101.44291,645.6,google
18.8401,98.98762,14.71352,100.82881,602.5,google
18.8401,98.98762,14.73648,102.11758,709.1,google
18.8401,98.98762,15.86157,102.01584,637.7,google
18.8401,98.98762,17.01995,100.32026,314.5,google
18.8401,98.98762,14.9075,100.08686,546.7,google
18.8401,98.98762,14.57319,100.08287,589.2,google
13.825,101.05471,13.67603,100.60363,71.7,google
13.825,101.05471,16.28676,102.78511,414.0,google
13.825,101.05471,14.78251,101.9564,219.7,google
13.825,101.05471,14.71108,101.44291,155.8,google
13.825,101.05471,14.71352,100.82881,125.8,google
13.825,101.05471,14.73648,102.11758,221.1,google
13.825,101.05471,15.86157,102.01584,320.2,google
13.825,101.05471,17.01995,100.32026,444.3,google
13.825,101.05471,14.9075,100.08686,206.7,google
13.825,101.05471,14.57319,100.08287,170.7,google
13.61102,101.31725,13.67603,100.60363,99.1,google
13.61102,101.31725,16.28676,102.78511,385.9,google
13.61102,101.31725,14.78251,101.9564,193.2,google
13.61102,101.31725,14.71108,101.44291,170.3,google
13.61102,101.31725,14.71352,100.82881,174.5,google
13.61102,101.31725,14.73648,102.11758,193.2,google
13.61102,101.31725,15.86157,102.01584,342.4,google
13.61102,101.31725,17.01995,100.32026,483.6,google
13.61102,101.31725,14.9075,100.08686,245.9,google
13.61102,101.31725,14.57319,100.08287,210.0,google
14.65748,101.4045,13.67603,100.60363,179.3,google
14.65748,101.4045,16.28676,102.78511,269.0,google
14.65748,101.4045,14.78251,101.9564,76.2,google
14.65748,101.4045,14.71108,101.44291,12.3,google
14.65748,101.4045,14.71352,100.82881,82.5,google
14.65748,101.4045,14.73648,102.11758,96.6,google
14.65748,101.4045,15.86157,102.01584,175.3,google
14.65748,101.4045,17.01995,100.32026,333.4,google
14.65748,101.4045,14.9075,100.08686,186.2,google
14.65748,101.4045,14.57319,100.08287,164.9,google
13.40859,101.20776,13.67603,100.60363,91.0,google
13.40859,101.20776,16.28676,102.78511,417.0,google
13.40859,101.20776,14.78251,101.9564,224.3,google
13.40859,101.20776,14.71108,101.44291,208.9,google
13.40859,101.20776,14.71352,100.82881,175.1,google
13.40859,101.20776,14.73648,102.11758,224.4,google
13.40859,101.20776,15.86157,102.01584,373.5,google
13.40859,101.20776,17.01995,100.32026,488.7,google
13.40859,101.20776,14.9075,100.08686,257.9,google
13.40859,101.20776,14.57319,100.08287,221.9,google
14.83975,105.12624,13.67603,100.60363,612.3,google
14.83975,105.12624,16.28676,102.78511,344.0,google
14.83975,105.12624,14.78251,101.9564,362.1,google
14.83975,105.12624,14.71108,101.44291,428.9,google
14.83975,105.12624,14.71352,100.82881,515.5,google
14.83975,105.12624,14.73648,102.11758,341.5,google
14.83975,105.12624,15.86157,102.01584,403.2,google
14.83975,105.12624,17.01995,100.32026,676.1,google
14.83975,105.12624,14.9075,100.08686,619.1,google
14.83975,105.12624,14.57319,100.08287,597.8,google
14.19173,100.81368,13.67603,100.60363,80.4,google
14.19173,100.81368,16.28676,102.78511,370.4,google
14.19173,100.81368,14.78251,101.9564,176.1,google
14.19173,100.81368,14.71108,101.44291,112.2,google
14.19173,100.81368,14.71352,100.82881,71.3,google
14.19173,100.81368,14.73648,102.11758,196.5,google
14.19173,100.81368,15.86157,102.01584,276.6,google
14.19173,100.81368,17.01995,100.32026,371.6,google
14.19173,100.81368,14.9075,100.08686,139.8,google
14.19173,100.81368,14.57319,100.08287,121.7,google
13.93528,101.05366,13.67603,100.60363,78.6,google
13.93528,101.05366,16.28676,102.78511,409.7,google
13.93528,101.05366,14.78251,101.9564,215.4,google
13.93528,101.05366,14.71108,101.44291,151.6,google
13.93528,101.05366,14.71352,100.82881,121.5,google
13.93528,101.05366,14.73648,102.11758,235.9,google
13.93528,101.05366,15.86157,102.01584,315.9,google
13.93528,101.05366,17.01995,100.32026,433.9,google
13.93528,101.05366,14.9075,100.08686,202.2,google
13.93528,101.05366,14.57319,100.08287,184.1,google
13.3375,101.08677,15.18526,100.23194,260.5,google
13.3375,101.08677,14.18789,100.47625,149.8,google
13.3375,101.08677,15.05041,101.70358,309.6,google
13.3375,101.08677,13.40652,101.20732,31.2,google
13.3375,101.08677,13.7447,102.324,168.9,google
13.3375,101.08677,14.62893,103.40957,356.6,google
13.3375,101.08677,15.3708,100.13534,287.8,google
13.3375,101.08677,13.82633,101.25721,74.9,google
13.3375,101.08677,13.97256,102.7732,230.4,google
13.3375,101.08677,13.95154,100.97472,91.9,google
16.38124,103.22129,15.18526,100.23194,440.2,google
16.38124,103.22129,14.18789,100.47625,459.2,google
16.38124,103.22129,15.05041,101.70358,274.2,google
16.38124,103.22129,13.40652,101.20732,471.6,google
16.38124,103.22129,13.7447,102.324,378.8,google
16.38124,103.22129,14.62893,103.40957,239.4,google
16.38124,103.22129,15.3708,100.13534,445.8,google
16.38124,103.22129,13.82633,101.25721,444.7,google
16.38124,103.22129,13.97256,102.7732,334.8,google
16.38124,103.22129,13.95154,100.97472,451.2,google
18.8401,98.98762,15.18526,100.23194,509.9,google
18.8401,98.98762,14.18789,100.47625,643.8,google
18.8401,98.98762,15.05041,101.70358,649.2,google
18.8401,98.98762,13.40652,101.20732,777.1,google
18.8401,98.98762,13.7447,102.324,823.6,google
18.8401,98.98762,14.62893,103.40957,850.6,google
18.8401,98.98762,15.3708,100.13534,487.9,google
18.8401,98.98762,13.82633,101.25721,740.3,google
18.8401,98.98762,13.97256,102.7732,881.3,google
18.8401,98.98762,13.95154,100.97472,703.6,google
13.825,101.05471,15.18526,100.23194,219.2,google
13.825,101.05471,14.18789,100.47625,100.9,google
13.825,101.05471,15.05041,101.70358,212.8,google
13.825,101.05471,13.40652,101.20732,54.1,google
13.825,101.05471,13.7447,102.324,162.0,google
13.825,101.05471,14.62893,103.40957,349.7,google
13.825,101.05471,15.3708,100.13534,246.5,google
13.825,101.05471,13.82633,101.25721,38.4,google
13.825,101.05471,13.97256,102.7732,223.5,google
13.825,101.05471,13.95154,100.97472,22.1,google
13.61102,101.31725,15.18526,100.23194,258.4,google
13.61102,101.31725,14.18789,100.47625,140.1,google
13.61102,101.31725,15.05041,101.70358,242.6,google
13.61102,101.31725,13.40652,101.20732,35.2,google
13.61102,101.31725,13.7447,102.324,121.4,google
13.61102,101.31725,14.62893,103.40957,309.1,google
13.61102,101.31725,15.3708,100.13534,285.7,google
13.61102,101.31725,13.82633,101.25721,34.0,google
13.61102,101.31725,13.97256,102.7732,182.9,google
13.61102,101.31725,13.95154,100.97472,75.8,google
14.65748,101.4045,15.18526,100.23194,175.2,google
14.65748,101.4045,14.18789,100.47625,138.6,google
14.65748,101.4045,15.05041,101.70358,67.8,google
14.65748,101.4045,13.40652,101.20732,245.3,google
14.65748,101.4045,13.7447,102.324,191.9,google
14.65748,101.4045,14.62893,103.40957,238.2,google
14.65748,101.4045,15.3708,100.13534,202.5,google
14.65748,101.4045,13.82633,101.25721,160.1,google
14.65748,101.4045,13.97256,102.7732,229.1,google
14.65748,101.4045,13.95154,100.97472,130.5,google
13.40859,101.20776,15.18526,100.23194,263.5,google
13.40859,101.20776,14.18789,100.47625,152.9,google
13.40859,101.20776,15.05041,101.70358,273.8,google
13.40859,101.20776,13.40652,101.20732,0.9,google
13.40859,101.20776,13.7447,102.324,152.5,google
13.40859,101.20776,14.62893,103.40957,340.2,google
13.40859,101.20776,15.3708,100.13534,290.8,google
13.40859,101.20776,13.82633,101.25721,58.1,google
13.40859,101.20776,13.97256,102.7732,214.1,google
13.40859,101.20776,13.95154,100.97472,76.2,google
14.83975,105.12624,15.18526,100.23194,593.9,google
14.83975,105.12624,14.18789,100.47625,571.6,google
14.83975,105.12624,15.05041,101.70358,411.5,google
14.83975,105.12624,13.40652,101.20732,538.3,google
14.83975,105.12624,13.7447,102.324,387.0,google
14.83975,105.12624,14.62893,103.40957,197.9,google
14.83975,105.12624,15.3708,100.13534,608.7,google
14.83975,105.12624,13.82633,101.25721,511.4,google
14.83975,105.12624,13.97256,102.7732,342.9,google
14.83975,105.12624,13.95154,100.97472,563.5,google
14.19173,100.81368,15.18526,100.23194,146.4,google
14.19173,100.81368,14.18789,100.47625,65.3,google
14.19173,100.81368,15.05041,101.70358,169.2,google
14.19173,100.81368,13.40652,101.20732,115.5,google
14.19173,100.81368,13.7447,102.324,192.9,google
14.19173,100.81368,14.62893,103.40957,338.1,google
14.19173,100.81368,15.3708,100.13534,173.7,google
14.19173,100.81368,13.82633,101.25721,103.0,google
14.19173,100.81368,13.97256,102.7732,250.6,google
14.19173,100.81368,13.95154,100.97472,47.0,google
13.93528,101.05366,15.18526,100.23194,208.8,google
13.93528,101.05366,14.18789,100.47625,110.1,google
13.93528,101.05366,15.05041,101.70358,208.5,google
13.93528,101.05366,13.40652,101.20732,67.0,google
13.93528,101.05366,13.7447,102.324,179.7,google
13.93528,101.05366,14.62893,103.40957,367.4,google
13.93528,101.05366,15.3708,100.13534,236.1,google
13.93528,101.05366,13.82633,101.25721,45.2,google
13.93528,101.05366,13.97256,102.7732,241.2,google
13.93528,101.05366,13.95154,100.97472,17.9,google
13.3375,101.08677,16.38124,103.22129,496.5,google
13.3375,101.08677,18.8401,98.98762,772.5,google
13.3375,101.08677,13.825,101.05471,71.9,google
13.3375,101.08677,13.61102,101.31725,51.6,google
13.3375,101.08677,14.65748,101.4045,245.9,google
13.3375,101.08677,13.40859,101.20776,31.3,google
13.3375,101.08677,14.83975,105.12624,555.5,google
13.3375,101.08677,14.19173,100.81368,140.7,google
13.3375,101.08677,13.93528,101.05366,95.3,google
16.38124,103.22129,13.3375,101.08677,487.3,google
16.38124,103.22129,18.8401,98.98762,698.8,google
16.38124,103.22129,13.825,101.05471,462.5,google
16.38124,103.22129,13.61102,101.31725,438.5,google
16.38124,103.22129,14.65748,101.4045,320.7,google
16.38124,103.22129,13.40859,101.20776,470.8,google
16.38124,103.22129,14.83975,105.12624,303.1,google
16.38124,103.22129,14.19173,100.81368,421.9,google
16.38124,103.22129,13.93528,101.05366,449.9,google
18.8401,98.98762,13.3375,101.08677,769.2,google
18.8401,98.98762,16.38124,103.22129,701.5,google
18.8401,98.98762,13.825,101.05471,732.1,google
18.8401,98.98762,13.61102,101.31725,768.8,google
18.8401,98.98762,14.65748,101.4045,648.6,google
18.8401,98.98762,13.40859,101.20776,776.3,google
18.8401,98.98762,14.83975,105.12624,1002.4,google
18.8401,98.98762,14.19173,100.81368,655.0,google
18.8401,98.98762,13.93528,101.05366,718.3,google
13.825,101.05471,13.3375,101.08677,67.1,google
13.825,101.05471,16.38124,103.22129,477.1,google
13.825,101.05471,18.8401,98.98762,731.2,google
13.825,101.05471,13.61102,101.31725,50.4,google
13.825,101.05471,14.65748,101.4045,149.1,google
13.825,101.05471,13.40859,101.20776,53.3,google
13.825,101.05471,14.83975,105.12624,548.6,google
13.825,101.05471,14.19173,100.81368,67.1,google
13.825,101.05471,13.93528,101.05366,23.4,google
13.61102,101.31725,13.3375,101.08677,50.8,google
13.61102,101.31725,16.38124,103.22129,449.0,google
13.61102,101.31725,18.8401,98.98762,770.4,google
13.61102,101.31725,13.825,101.05471,55.7,google
13.61102,101.31725,14.65748,101.4045,158.7,google
13.61102,101.31725,13.40859,101.20776,34.4,google
13.61102,101.31725,14.83975,105.12624,508.0,google
13.61102,101.31725,14.19173,100.81368,114.6,google
13.61102,101.31725,13.93528,101.05366,79.1,google
14.65748,101.4045,13.3375,101.08677,237.4,google
14.65748,101.4045,16.38124,103.22129,332.2,google
14.65748,101.4045,18.8401,98.98762,647.5,google
14.65748,101.4045,13.825,101.05471,141.9,google
14.65748,101.4045,13.61102,101.31725,154.0,google
14.65748,101.4045,13.40859,101.20776,244.5,google
14.65748,101.4045,14.83975,105.12624,437.1,google
14.65748,101.4045,14.19173,100.81368,101.2,google
14.65748,101.4045,13.93528,101.05366,129.3,google
13.40859,101.20776,13.3375,101.08677,27.5,google
13.40859,101.20776,16.38124,103.22129,480.2,google
13.40859,101.20776,18.8401,98.98762,775.5,google
13.40859,101.20776,13.825,101.05471,53.1,google
13.40859,101.20776,13.61102,101.31725,35.3,google
13.40859,101.20776,14.65748,101.4045,202.2,google
13.40859,101.20776,14.83975,105.12624,539.2,google
13.40859,101.20776,14.19173,100.81368,115.0,google
13.40859,101.20776,13.93528,101.05366,76.5,google
14.83975,105.12624,13.3375,101.08677,554.0,google
14.83975,105.12624,16.38124,103.22129,300.7,google
14.83975,105.12624,18.8401,98.98762,990.2,google
14.83975,105.12624,13.825,101.05471,552.1,google
14.83975,105.12624,13.61102,101.31725,505.1,google
14.83975,105.12624,14.65748,101.4045,436.7,google
14.83975,105.12624,13.40859,101.20776,537.5,google
14.83975,105.12624,14.19173,100.81368,534.2,google
14.83975,105.12624,13.93528,101.05366,562.2,google
14.19173,100.81368,13.3375,101.08677,138.5,google
14.19173,100.81368,16.38124,103.22129,433.5,google
14.19173,100.81368,18.8401,98.98762,658.4,google
14.19173,100.81368,13.825,101.05471,70.8,google
14.19173,100.81368,13.61102,101.31725,111.8,google
14.19173,100.81368,14.65748,101.4045,105.5,google
14.19173,100.81368,13.40859,101.20776,114.7,google
14.19173,100.81368,14.83975,105.12624,537.0,google
14.19173,100.81368,13.93528,101.05366,58.2,google
13.93528,101.05366,13.3375,101.08677,80.0,google
13.93528,101.05366,16.38124,103.22129,472.8,google
13.93528,101.05366,18.8401,98.98762,720.8,google
13.93528,101.05366,13.825,101.05471,13.0,google
13.93528,101.05366,13.61102,101.31725,63.3,google
13.93528,101.05366,14.65748,101.4045,144.8,google
13.93528,101.05366,13.40859,101.20776,66.2,google
13.93528,101.05366,14.83975,105.12624,566.3,google
13.93528,101.05366,14.19173,100.81368,62.8,google
13.3375,101.08677,16.01714,102.81953,421.2,google
13.3375,101.08677,14.72791,102.01368,225.3,google
13.3375,101.08677,15.00326,100.0304,272.4,google
13.3375,101.08677,15.2784,100.09664,285.4,google
13.3375,101.08677,16.2741,100.12904,390.4,google
13.3375,101.08677,17.22814,102.90926,545.4,google
13.3375,101.08677,13.91644,101.04417,82.2,google
13.3375,101.08677,13.84778,101.06088,74.7,google
13.3375,101.08677,13.6796,100.90547,63.2,google
13.3375,101.08677,13.7209,100.80069,66.9,google
16.38124,103.22129,16.01714,102.81953,74.4,google
16.38124,103.22129,14.72791,102.01368,263.1,google
16.38124,103.22129,15.00326,100.0304,472.6,google
16.38124,103.22129,15.2784,100.09664,452.7,google
16.38124,103.22129,16.2741,100.12904,440.2,google
16.38124,103.22129,17.22814,102.90926,137.6,google
16.38124,103.22129,13.91644,101.04417,455.6,google
16.38124,103.22129,13.84778,101.06088,461.2,google
16.38124,103.22129,13.6796,100.90547,510.8,google
16.38124,103.22129,13.7209,100.80069,499.8,google
18.8401,98.98762,16.01714,102.81953,696.9,google
18.8401,98.98762,14.72791,102.01368,702.8,google
18.8401,98.98762,15.00326,100.0304,542.8,google
18.8401,98.98762,15.2784,100.09664,499.1,google
18.8401,98.98762,16.2741,100.12904,414.3,google
18.8401,98.98762,17.22814,102.90926,638.2,google
18.8401,98.98762,13.91644,101.04417,718.6,google
18.8401,98.98762,13.84778,101.06088,730.8,google
18.8401,98.98762,13.6796,100.90547,722.0,google
18.8401,98.98762,13.7209,100.80069,710.9,google
13.825,101.05471,16.01714,102.81953,401.8,google
13.825,101.05471,14.72791,102.01368,205.6,google
13.825,101.05471,15.00326,100.0304,224.3,google
13.825,101.05471,15.2784,100.09664,244.1,google
13.825,101.05471,16.2741,100.12904,349.1,google
13.825,101.05471,17.22814,102.90926,525.9,google
13.825,101.05471,13.91644,101.04417,10.4,google
13.825,101.05471,13.84778,101.06088,2.8,google
13.825,101.05471,13.6796,100.90547,35.9,google
13.825,101.05471,13.7209,100.80069,42.5,google
13.61102,101.31725,16.01714,102.81953,373.7,google
13.61102,101.31725,14.72791,102.01368,177.7,google
13.61102,101.31725,15.00326,100.0304,263.5,google
13.61102,101.31725,15.2784,100.09664,283.4,google
13.61102,101.31725,16.2741,100.12904,388.3,google
13.61102,101.31725,17.22814,102.90926,497.8,google
13.61102,101.31725,13.91644,101.04417,66.1,google
13.61102,101.31725,13.84778,101.06088,58.5,google
13.61102,101.31725,13.6796,100.90547,54.1,google
13.61102,101.31725,13.7209,100.80069,66.6,google
14.65748,101.4045,16.01714,102.81953,256.8,google
14.65748,101.4045,14.72791,102.01368,90.3,google
14.65748,101.4045,15.00326,100.0304,197.3,google
14.65748,101.4045,15.2784,100.09664,200.2,google
14.65748,101.4045,16.2741,100.12904,282.7,google
14.65748,101.4045,17.22814,102.90926,381.0,google
14.65748,101.4045,13.91644,101.04417,135.0,google
14.65748,101.4045,13.84778,101.06088,140.6,google
14.65748,101.4045,13.6796,100.90547,190.2,google
14.65748,101.4045,13.7209,100.80069,179.1,google
13.40859,101.20776,16.01714,102.81953,404.8,google
13.40859,101.20776,14.72791,102.01368,208.9,google
13.40859,101.20776,15.00326,100.0304,275.5,google
13.40859,101.20776,15.2784,100.09664,288.5,google
13.40859,101.20776,16.2741,100.12904,393.5,google
13.40859,101.20776,17.22814,102.90926,529.0,google
13.40859,101.20776,13.91644,101.04417,63.5,google
13.40859,101.20776,13.84778,101.06088,55.9,google
13.40859,101.20776,13.6796,100.90547,52.9,google
13.40859,101.20776,13.7209,100.80069,70.0,google
14.83975,105.12624,16.01714,102.81953,332.0,google
14.83975,105.12624,14.72791,102.01368,355.6,google
14.83975,105.12624,15.00326,100.0304,630.2,google
14.83975,105.12624,15.2784,100.09664,606.4,google
14.83975,105.12624,16.2741,100.12904,683.2,google
14.83975,105.12624,17.22814,102.90926,418.8,google
14.83975,105.12624,13.91644,101.04417,568.0,google
14.83975,105.12624,13.84778,101.06088,555.7,google
14.83975,105.12624,13.6796,100.90547,550.4,google
14.83975,105.12624,13.7209,100.80069,562.9,google
14.19173,100.81368,16.01714,102.81953,358.2,google
14.19173,100.81368,14.72791,102.01368,190.2,google
14.19173,100.81368,15.00326,100.0304,168.4,google
14.19173,100.81368,15.2784,100.09664,171.4,google
14.19173,100.81368,16.2741,100.12904,276.3,google
14.19173,100.81368,17.22814,102.90926,482.3,google
14.19173,100.81368,13.91644,101.04417,64.0,google
14.19173,100.81368,13.84778,101.06088,69.6,google
14.19173,100.81368,13.6796,100.90547,70.2,google
14.19173,100.81368,13.7209,100.80069,80.2,google
13.93528,101.05366,16.01714,102.81953,397.5,google
13.93528,101.05366,14.72791,102.01368,212.4,google
13.93528,101.05366,15.00326,100.0304,230.8,google
13.93528,101.05366,15.2784,100.09664,233.7,google
13.93528,101.05366,16.2741,100.12904,338.7,google
13.93528,101.05366,17.22814,102.90926,521.7,google
13.93528,101.05366,13.91644,101.04417,6.1,google
13.93528,101.05366,13.84778,101.06088,11.7,google
13.93528,101.05366,13.6796,100.90547,40.7,google
13.93528,101.05366,13.7209,100.80069,49.4,google
13.3375,101.08677,15.61027,103.824,475.9,google
13.3375,101.08677,15.68264,100.46821,322.8,google
13.3375,101.08677,15.54663,102.97559,387.9,google
13.3375,101.08677,16.32573,99.63809,408.7,google
13.3375,101.08677,13.98572,100.96352,97.1,google
13.3375,101.08677,13.83999,100.96635,79.9,google
13.3375,101.08677,15.53403,100.48399,306.8,google
13.3375,101.08677,16.0598,100.0351,375.0,google
13.3375,101.08677,15.10604,100.21214,261.0,google
13.3375,101.08677,13.83162,100.9114,77.8,google
16.38124,103.22129,15.61027,103.824,126.6,google
16.38124,103.22129,15.68264,100.46821,384.3,google
16.38124,103.22129,15.54663,102.97559,116.7,google
16.38124,103.22129,16.32573,99.63809,504.9,google
16.38124,103.22129,13.98572,100.96352,446.4,google
16.38124,103.22129,13.83999,100.96635,464.0,google
16.38124,103.22129,15.53403,100.48399,400.6,google
16.38124,103.22129,16.0598,100.0351,440.5,google
16.38124,103.22129,15.10604,100.21214,440.7,google
16.38124,103.22129,13.83162,100.9114,463.5,google
18.8401,98.98762,15.61027,103.824,814.9,google
18.8401,98.98762,15.68264,100.46821,493.3,google
18.8401,98.98762,15.54663,102.97559,743.6,google
18.8401,98.98762,16.32573,99.63809,360.6,google
18.8401,98.98762,13.98572,100.96352,702.4,google
18.8401,98.98762,13.83999,100.96635,720.4,google
18.8401,98.98762,15.53403,100.48399,503.7,google
18.8401,98.98762,16.0598,100.0351,433.3,google
18.8401,98.98762,15.10604,100.21214,529.6,google
18.8401,98.98762,13.83162,100.9114,718.3,google
13.825,101.05471,15.61027,103.824,470.3,google
13.825,101.05471,15.68264,100.46821,281.5,google
13.825,101.05471,15.54663,102.97559,368.5,google
13.825,101.05471,16.32573,99.63809,367.4,google
13.825,101.05471,13.98572,100.96352,27.3,google
13.825,101.05471,13.83999,100.96635,12.4,google
13.825,101.05471,15.53403,100.48399,265.5,google
13.825,101.05471,16.0598,100.0351,333.7,google
13.825,101.05471,15.10604,100.21214,219.7,google
13.825,101.05471,13.83162,100.9114,20.1,google
13.61102,101.31725,15.61027,103.824,428.4,google
13.61102,101.31725,15.68264,100.46821,320.7,google
13.61102,101.31725,15.54663,102.97559,340.4,google
13.61102,101.31725,16.32573,99.63809,406.7,google
13.61102,101.31725,13.98572,100.96352,80.9,google
13.61102,101.31725,13.83999,100.96635,63.7,google
13.61102,101.31725,15.53403,100.48399,304.8,google
13.61102,101.31725,16.0598,100.0351,372.9,google
13.61102,101.31725,15.10604,100.21214,258.9,google
13.61102,101.31725,13.83162,100.9114,61.6,google
14.65748,101.4045,15.61027,103.824,325.4,google
14.65748,101.4045,15.68264,100.46821,196.1,google
14.65748,101.4045,15.54663,102.97559,223.5,google
14.65748,101.4045,16.32573,99.63809,323.5,google
14.65748,101.4045,13.98572,100.96352,125.8,google
14.65748,101.4045,13.83999,100.96635,143.4,google
14.65748,101.4045,15.53403,100.48399,180.1,google
14.65748,101.4045,16.0598,100.0351,289.7,google
14.65748,101.4045,15.10604,100.21214,175.7,google
14.65748,101.4045,13.83162,100.9114,142.8,google
13.40859,101.20776,15.61027,103.824,459.5,google
13.40859,101.20776,15.68264,100.46821,325.9,google
13.40859,101.20776,15.54663,102.97559,371.5,google
13.40859,101.20776,16.32573,99.63809,411.8,google
